date;price;dix;gex
28/06/2019;294176;3,97685E+16;2,15012E+13
01/07/2019;296433;4,04681E+15;3,00929E+13
02/07/2019;297301;4,13374E+16;4,03239E+13
03/07/2019;299582;3,69264E+15;6,00156E+13
05/07/2019;299041;4,29075E+16;3,60549E+13
08/07/2019;297595;3,943E+16;3,36392E+13
09/07/2019;297963;3,95008E+16;5,03114E+13
10/07/2019;299307;3,8688E+16;6,79986E+13
11/07/2019;299991;3,88058E+16;6,11454E+13
12/07/2019;301377;3,95606E+15;6,59251E+13
15/07/2019;30143;3,92038E+16;7,69249E+13
16/07/2019;300404;3,78023E+16;7,10024E+13
17/07/2019;298442;4,08526E+16;5,11462E+13
18/07/2019;29951;4,20136E+16;3,28283E+13
19/07/2019;297661;4,37924E+15;1,38302E+13
22/07/2019;298502;4,24543E+16;1,77152E+13
23/07/2019;300547;4,18682E+15;2,82068E+13
24/07/2019;301956;4,06973E+15;3,46801E+13
25/07/2019;300367;4,40735E+15;2,96817E+13
26/07/2019;302586;4,30798E+15;2,87968E+13
29/07/2019;302097;3,93661E+14;2,44865E+13
30/07/2019;301318;4,14655E+16;2,24231E+13
31/07/2019;298036;4,27295E+16;1,01492E+13
01/08/2019;295356;4,28041E+16;2,22746E+12
02/08/2019;293205;4,29892E+16;4,44633E+12
05/08/2019;284474;4,26661E+15;-1,09068E+13
06/08/2019;288177;4,36042E+15;-2,3441E+12
07/08/2019;288398;4,47901E+16;-2,21866E+12
08/08/2019;293809;4,23342E+15;3,15683E+13
09/08/2019;291865;4,40176E+16;1,14537E+13
12/08/2019;288269;4,2451E+14;3,28898E+12
13/08/2019;292632;4,15325E+15;8,95203E+12
14/08/2019;28406;4,53332E+16;-1,22715E+13
15/08/2019;28476;4,20818E+15;-5,91406E+12
16/08/2019;288868;4,22214E+16;3,23775E+12
19/08/2019;292364;4,08195E+15;1,25721E+13
20/08/2019;290051;4,34719E+15;6,29628E+12
21/08/2019;292443;4,11912E+15;1,62036E+13
22/08/2019;292295;4,25539E+15;1,25303E+13
23/08/2019;284711;4,68871E+16;-2,52363E+12
26/08/2019;287838;4,18623E+15;1,56623E+12
27/08/2019;286916;4,2335E+15;-7,01477E+11
28/08/2019;288794;4,20443E+15;-2,7898E+12
29/08/2019;292458;4,13043E+16;2,74442E+13
30/08/2019;292646;4,40891E+12;1,67308E+13
03/09/2019;290627;4,41009E+15;6,55099E+12
04/09/2019;293778;4,03885E+15;1,60785E+13
05/09/2019;29760;4,08715E+15;5,78973E+13
06/09/2019;297871;4,15886E+16;2,96318E+13
09/09/2019;297843;4,20456E+15;2,73891E+13
10/09/2019;297939;4,19917E+15;2,94824E+13
11/09/2019;30009;4,17609E+16;4,26466E+13
12/09/2019;300957;4,23266E+15;6,17556E+13
13/09/2019;300737;4,21092E+15;4,76036E+13
16/09/2019;299796;4,30684E+16;3,59689E+13
17/09/2019;300564;4,35117E+16;4,60409E+13
18/09/2019;300673;4,50169E+16;4,34391E+13
19/09/2019;300676;4,43462E+15;4,31454E+13
20/09/2019;299198;4,57076E+15;1,46097E+13
23/09/2019;299179;4,27479E+15;1,15939E+13
24/09/2019;296661;4,1851E+16;3,11839E+12
25/09/2019;298486;4,01699E+16;4,46765E+12
26/09/2019;297762;4,05759E+16;9,53488E+12
27/09/2019;296179;4,1731E+15;1,0473E+13
30/09/2019;297674;3,75823E+16;1,54609E+13
01/10/2019;294025;3,9518E+16;7,52857E+12
02/10/2019;288762;4,06432E+15;-8,00325E+12
03/10/2019;291064;4,08614E+15;2,10502E+12
04/10/2019;295197;4,17775E+16;1,41485E+13
07/10/2019;293879;4,07421E+15;1,12051E+13
08/10/2019;289306;4,17541E+16;1,30746E+11
09/10/2019;29194;3,98611E+15;9,49703E+12
10/10/2019;293813;4,16704E+16;1,31251E+13
11/10/2019;297027;4,02998E+16;2,25438E+13
14/10/2019;296615;4,34897E+16;2,25002E+13
15/10/2019;299568;4,33857E+16;4,66662E+13
16/10/2019;298969;4,05418E+16;4,37017E+13
17/10/2019;299795;4,32071E+16;4,94147E+13
18/10/2019;29862;4,2825E+15;1,44821E+13
21/10/2019;300673;4,11886E+15;2,03523E+13
22/10/2019;299599;4,26552E+15;1,8105E+13
23/10/2019;300452;4,16393E+16;2,08777E+13
24/10/2019;301027;4,22679E+15;2,69385E+13
25/10/2019;302251;4,62804E+15;2,23949E+13
28/10/2019;303942;4,18665E+15;3,27792E+13
29/10/2019;303688;4,27211E+15;2,83708E+13
30/10/2019;304677;4,41827E+15;3,83618E+13
31/10/2019;303758;4,52065E+16;3,94436E+13
01/11/2019;306691;4,3402E+15;3,96401E+13
04/11/2019;307827;4,10867E+15;4,83718E+13
05/11/2019;307462;4,11903E+16;4,76106E+13
06/11/2019;307678;3,97407E+15;4,32985E+13
07/11/2019;308518;4,00258E+16;4,99196E+13
08/11/2019;309308;4,24019E+15;4,76646E+13
11/11/2019;308701;4,35015E+15;4,31183E+13
12/11/2019;309184;4,29753E+16;4,68972E+13
13/11/2019;309404;4,4232E+15;4,046E+13
14/11/2019;309663;4,31209E+16;2,74975E+13
15/11/2019;312046;4,36792E+15;2,9294E+13
18/11/2019;312203;4,2337E+15;3,32946E+13
19/11/2019;312018;4,2231E+16;3,36631E+13
20/11/2019;310846;4,35133E+15;2,6526E+13
21/11/2019;310354;4,31333E+16;2,21243E+13
22/11/2019;311029;4,17131E+16;2,48539E+13
25/11/2019;313364;3,81547E+15;4,53912E+13
26/11/2019;314052;3,9053E+15;5,85588E+13
27/11/2019;315363;3,95141E+15;8,22019E+13
29/11/2019;314098;4,22284E+16;3,67546E+13
02/12/2019;311387;4,06087E+16;2,32834E+13
03/12/2019;30932;3,96629E+15;1,56726E+13
04/12/2019;311276;3,99314E+16;3,0541E+13
05/12/2019;311743;4,10276E+16;2,51796E+13
06/12/2019;314591;4,1648E+15;4,62551E+13
09/12/2019;313596;4,07992E+15;4,07018E+13
10/12/2019;313252;4,1387E+16;3,03392E+13
11/12/2019;314163;4,26127E+16;4,09418E+13
12/12/2019;316857;4,32925E+15;6,66665E+13
13/12/2019;31688;4,70428E+15;6,19408E+13
16/12/2019;319145;4,12801E+16;8,35305E+13
17/12/2019;319252;4,05532E+14;8,6627E+13
18/12/2019;319114;4,18749E+15;7,67454E+13
19/12/2019;320537;4,55341E+15;9,99352E+13
20/12/2019;322122;4,66028E+16;4,95171E+13
23/12/2019;322401;4,36724E+16;5,44459E+13
24/12/2019;322338;4,78468E+15;5,65403E+13
26/12/2019;323991;4,69282E+16;9,47329E+13
27/12/2019;324002;4,33384E+15;5,56426E+13
30/12/2019;322129;4,41638E+16;5,17801E+13
31/12/2019;323078;4,33969E+16;4,92371E+13
02/01/2020;325785;4,28803E+15;9,61797E+13
03/01/2020;323485;4,40181E+16;4,75256E+13
06/01/2020;324628;4,01543E+15;7,56227E+13
07/01/2020;323718;4,00916E+16;7,55488E+13
08/01/2020;325305;3,87897E+16;9,87135E+13
09/01/2020;32747;4,10327E+16;1,15664E+14
10/01/2020;326535;4,28337E+15;1,02128E+14
13/01/2020;328813;4,13373E+15;9,05051E+13
14/01/2020;328315;4,16143E+16;8,22054E+13
15/01/2020;328929;4,25518E+16;9,00932E+13
16/01/2020;331681;4,26727E+16;8,26124E+13
17/01/2020;332962;4,3813E+16;3,69454E+13
21/01/2020;332079;4,31712E+15;4,02147E+13
22/01/2020;332175;4,37938E+16;4,08939E+13
23/01/2020;332554;4,3288E+16;4,02059E+13
24/01/2020;329547;4,59845E+15;1,95666E+13
27/01/2020;324363;4,24057E+16;6,37914E+12
28/01/2020;327624;4,36453E+16;1,61853E+13
29/01/2020;32734;4,49501E+15;1,74706E+13
30/01/2020;328366;4,37035E+16;2,07035E+13
31/01/2020;322552;4,24569E+16;1,546E+13
03/02/2020;324892;4,08136E+15;1,88617E+13
04/02/2020;329759;3,89276E+16;3,35912E+13
05/02/2020;333469;4,10363E+15;4,06794E+13
06/02/2020;334578;4,18595E+15;5,33633E+13
07/02/2020;33277;4,30928E+15;4,12095E+13
10/02/2020;33521;4,09942E+15;5,36152E+13
11/02/2020;335775;4,24073E+14;5,72225E+13
12/02/2020;337945;4,08969E+16;7,96721E+13
13/02/2020;337394;4,23863E+16;7,21136E+13
14/02/2020;338014;4,32182E+16;5,77009E+13
18/02/2020;337029;4,08374E+16;5,66022E+13
19/02/2020;338612;4,16881E+15;6,38154E+13
20/02/2020;337323;4,25312E+16;4,43731E+13
21/02/2020;333768;4,2091E+16;1,32277E+13
24/02/2020;322589;3,81211E+15;-7,73233E+12
25/02/2020;312827;3,93859E+16;-1,63193E+13
26/02/2020;311643;3,9889E+16;-1,62417E+13
27/02/2020;297856;3,61878E+15;-2,95842E+13
28/02/2020;295421;3,80413E+15;-1,42345E+13
02/03/2020;309026;4,48496E+15;-1,3209E+12
03/03/2020;300337;4,56905E+15;-1,09476E+13
04/03/2020;313012;4,203E+16;1,29249E+13
05/03/2020;302408;4,42533E+15;-9,92248E+12
06/03/2020;29724;4,52162E+14;-1,02698E+13
09/03/2020;274652;4,16465E+15;-1,66436E+13
10/03/2020;288224;4,1825E+16;-1,00025E+13
11/03/2020;274138;4,39415E+14;-1,62888E+13
12/03/2020;248064;3,77596E+15;-2,17093E+13
13/03/2020;271094;3,90936E+15;-1,54024E+13
16/03/2020;238613;3,72537E+15;-1,75824E+13
17/03/2020;252909;3,52458E+15;-1,15392E+13
18/03/2020;239842;3,54209E+16;-2,31406E+12
19/03/2020;240953;3,53335E+16;-1,00999E+13
20/03/2020;230488;4,11404E+16;-6,41779E+12
23/03/2020;22374;3,66571E+15;-6,78036E+11
24/03/2020;244733;4,02208E+16;6,0022E+12
25/03/2020;247556;4,61185E+15;-1,57647E+12
26/03/2020;263007;4,80941E+15;1,10673E+13
27/03/2020;254147;4,82826E+16;-2,89385E+12
30/03/2020;262665;4,7274E+16;9,86202E+11
31/03/2020;258459;4,97417E+16;-1,48211E+12
01/04/2020;24705;5,11401E+13;-7,7285E+12
02/04/2020;25269;4,85221E+15;-5,07398E+12
03/04/2020;248865;5,06475E+15;-4,6308E+12
06/04/2020;266368;4,46698E+16;1,55516E+13
07/04/2020;265941;4,8211E+16;1,53393E+13
08/04/2020;274998;5,01114E+15;3,33183E+13
09/04/2020;278982;4,88574E+16;2,60841E+13
13/04/2020;276163;4,9396E+16;3,42298E+13
14/04/2020;284606;4,77697E+14;5,90019E+13
15/04/2020;278336;5,11512E+15;5,00814E+13
16/04/2020;279955;5,04736E+15;6,41203E+13
17/04/2020;287456;4,63644E+16;1,90716E+13
20/04/2020;282316;4,49047E+15;2,39984E+13
21/04/2020;273656;4,68291E+16;7,15646E+12
22/04/2020;279931;4,57186E+16;1,82591E+13
23/04/2020;27978;4,51655E+15;2,1091E+13
24/04/2020;283674;4,39759E+16;1,26491E+13
27/04/2020;287848;4,32132E+15;1,28488E+13
28/04/2020;286339;4,40944E+15;9,31551E+12
29/04/2020;293951;4,45038E+16;2,50256E+13
30/04/2020;291243;4,57729E+15;3,33169E+13
01/05/2020;283071;4,83067E+15;7,21282E+12
04/05/2020;284274;4,63197E+15;1,43446E+13
05/05/2020;286844;4,54598E+15;1,59941E+13
06/05/2020;284842;4,73474E+15;2,84829E+13
07/05/2020;288119;4,57291E+15;5,53522E+13
08/05/2020;29298;4,40817E+15;3,7546E+13
11/05/2020;293019;4,75091E+15;3,69457E+13
12/05/2020;287012;4,6578E+16;3,17127E+13
13/05/2020;28200;4,66985E+16;1,69233E+13
14/05/2020;28525;4,8185E+16;2,00837E+13
15/05/2020;28637;4,83524E+15;9,51835E+12
18/05/2020;295391;4,32607E+16;1,89807E+13
19/05/2020;292294;4,76808E+15;2,18733E+13
20/05/2020;297161;4,62761E+16;3,91436E+13
21/05/2020;294851;4,94048E+16;2,24009E+13
22/05/2020;295545;5,11715E+15;1,63987E+13
26/05/2020;299177;4,71376E+15;1,84347E+13
27/05/2020;303613;4,77079E+16;2,00893E+13
28/05/2020;302973;4,91485E+16;2,08487E+13
29/05/2020;304431;5,22603E+15;2,56518E+13
01/06/2020;305573;4,70529E+15;3,29428E+13
02/06/2020;308082;4,80475E+14;3,8826E+13
03/06/2020;312287;4,41143E+15;4,1306E+13
04/06/2020;311235;4,76278E+16;3,29331E+13
05/06/2020;319393;4,52095E+16;4,23908E+13
08/06/2020;323239;4,61516E+15;5,71984E+13
09/06/2020;320718;4,73334E+16;8,31778E+13
10/06/2020;319014;4,66881E+16;9,66267E+13
11/06/2020;30021;4,77235E+16;2,60753E+13
12/06/2020;304131;4,97033E+16;5,51525E+13
15/06/2020;306659;4,96211E+16;5,22499E+13
16/06/2020;312474;4,83346E+15;6,30785E+13
17/06/2020;311349;5,00161E+14;7,56972E+13
18/06/2020;311534;5,12574E+15;6,01527E+13
19/06/2020;309799;5,25397E+15;2,19466E+13
22/06/2020;311786;4,69189E+15;2,96197E+13
23/06/2020;313129;4,81551E+16;4,44216E+13
24/06/2020;305033;4,81993E+15;2,40395E+13
25/06/2020;308376;4,56035E+15;3,74091E+13
26/06/2020;300905;4,57969E+16;6,26711E+12
29/06/2020;305324;4,57302E+16;1,32717E+13
30/06/2020;310029;4,47183E+15;4,12297E+13
01/07/2020;311586;4,36339E+16;8,06603E+13
02/07/2020;313001;4,60284E+15;3,22316E+13
06/07/2020;317972;4,44107E+15;7,16522E+13
07/07/2020;314532;4,50927E+15;4,79592E+13
08/07/2020;316994;4,72421E+16;7,93456E+13
09/07/2020;315205;4,67952E+16;1,01008E+14
10/07/2020;318504;4,42934E+16;5,25192E+13
13/07/2020;315522;4,41933E+16;7,83181E+13
14/07/2020;319752;4,09961E+16;6,707E+13
15/07/2020;322656;4,46399E+14;6,20891E+13
16/07/2020;321557;4,5212E+16;6,77166E+13
17/07/2020;322473;4,58157E+15;2,25772E+13
20/07/2020;325184;4,34332E+15;3,15137E+13
21/07/2020;32573;4,2505E+15;4,07139E+13
22/07/2020;327602;4,40697E+15;4,33863E+13
23/07/2020;323566;4,43137E+16;1,62597E+13
24/07/2020;321563;4,29317E+15;1,28119E+13
27/07/2020;323941;4,32975E+15;2,00308E+13
28/07/2020;321844;4,2064E+15;2,3827E+13
29/07/2020;325844;4,54182E+16;2,23346E+13
30/07/2020;324622;4,52095E+16;2,13108E+13
31/07/2020;327112;4,54496E+15;2,52025E+13
03/08/2020;329462;4,66478E+15;2,86998E+13
04/08/2020;330651;4,60279E+15;3,41924E+13
05/08/2020;332777;4,62651E+15;5,28277E+13
06/08/2020;334916;4,73273E+16;7,22871E+13
07/08/2020;335128;4,34109E+16;2,83555E+13
10/08/2020;336047;4,07575E+15;3,22967E+13
11/08/2020;333369;3,97686E+16;2,67547E+13
12/08/2020;338035;4,07709E+16;5,43541E+13
13/08/2020;337343;4,27764E+15;5,6023E+13
14/08/2020;337285;4,29965E+16;5,23518E+13
17/08/2020;338199;3,98189E+16;7,14367E+13
18/08/2020;338978;3,92576E+15;1,34976E+14
19/08/2020;337485;4,16979E+16;8,37012E+13
20/08/2020;338551;4,22101E+16;1,00501E+14
21/08/2020;339716;4,19865E+16;3,10956E+13
24/08/2020;343128;3,97554E+16;4,09418E+13
25/08/2020;344362;3,94405E+15;7,50513E+13
26/08/2020;347873;3,81934E+15;1,12708E+14
27/08/2020;348455;3,98854E+16;8,82478E+13
28/08/2020;350801;4,1014E+14;4,2639E+13
31/08/2020;350031;3,85338E+16;4,10943E+13
01/09/2020;352665;3,86906E+15;7,71576E+13
02/09/2020;358084;3,691E+15;9,87731E+13
03/09/2020;345506;3,5497E+15;2,84517E+13
04/09/2020;342696;3,59818E+16;1,92053E+13
08/09/2020;333184;3,97077E+15;5,85842E+12
09/09/2020;339896;3,93626E+16;2,62903E+13
10/09/2020;333919;4,2615E+16;8,28076E+12
11/09/2020;334097;4,20547E+16;1,97098E+13
14/09/2020;338354;4,2655E+15;4,69039E+13
15/09/2020;34012;4,20531E+16;3,69907E+13
16/09/2020;338549;4,08922E+15;2,43698E+13
17/09/2020;335701;4,38438E+15;-1,12837E+13
18/09/2020;331947;4,41945E+16;1,89695E+12
21/09/2020;328106;4,27333E+15;-2,81008E+12
22/09/2020;331557;4,17135E+16;5,7097E+13
23/09/2020;323692;4,26979E+15;3,69772E+12
24/09/2020;324659;4,29498E+15;9,00509E+12
25/09/2020;329846;4,21978E+15;1,15247E+13
28/09/2020;33516;4,02647E+16;4,5179E+13
29/09/2020;333548;4,01702E+15;4,01021E+13
30/09/2020;33630;4,08529E+15;5,55784E+13
01/10/2020;33808;4,31616E+16;6,23915E+13
02/10/2020;334844;4,47377E+15;9,21593E+12
05/10/2020;340862;3,95019E+15;3,27091E+13
06/10/2020;336095;4,30608E+16;1,63855E+13
07/10/2020;341944;4,05003E+15;5,08886E+13
08/10/2020;344683;4,06564E+16;5,69857E+13
09/10/2020;347713;3,96785E+16;8,49029E+13
12/10/2020;353422;3,66112E+16;1,14027E+14
13/10/2020;351193;4,05844E+14;1,53456E+14
14/10/2020;348867;3,8786E+15;9,65703E+13
15/10/2020;348334;3,88903E+15;1,04509E+14
16/10/2020;348381;4,11402E+15;3,1132E+13
19/10/2020;342692;4,04272E+14;1,7791E+13
20/10/2020;344312;4,10682E+15;1,91965E+13
21/10/2020;343555;3,99035E+15;2,5325E+13
22/10/2020;345349;4,04691E+15;1,91949E+13
23/10/2020;346539;4,08917E+14;2,05171E+13
26/10/2020;340097;4,0295E+15;1,25259E+13
27/10/2020;339068;4,10421E+16;1,77271E+13
28/10/2020;327103;4,02697E+15;-1,25777E+13
29/10/2020;331011;4,18546E+16;2,38674E+12
30/10/2020;326996;4,35696E+15;-7,8316E+11
02/11/2020;331024;4,00921E+15;-1,80394E+12
03/11/2020;336916;4,11049E+16;1,14854E+13
04/11/2020;344343;3,95382E+16;7,03142E+13
05/11/2020;351045;4,23485E+16;1,02996E+14
06/11/2020;350944;4,16941E+15;4,71526E+13
09/11/2020;35505;3,79178E+15;3,86807E+13
10/11/2020;354553;3,99241E+16;2,87603E+13
11/11/2020;357266;3,98529E+15;5,99155E+13
12/11/2020;353701;4,49155E+15;4,70676E+13
13/11/2020;358515;4,31061E+16;6,03239E+13
16/11/2020;362691;4,14971E+15;5,56867E+13
17/11/2020;360953;4,40556E+15;5,80466E+13
18/11/2020;35678;4,16999E+16;3,49818E+13
19/11/2020;358185;4,38597E+15;5,49797E+13
20/11/2020;355754;4,38085E+16;2,32516E+13
23/11/2020;357759;3,88784E+16;2,91827E+13
24/11/2020;363541;3,80916E+15;5,40345E+13
25/11/2020;362965;4,13174E+16;9,34396E+13
27/11/2020;363835;4,14977E+15;3,66836E+13
30/11/2020;362163;4,0179E+15;3,61519E+13
01/12/2020;366245;3,66608E+16;6,48966E+13
02/12/2020;366901;4,12535E+16;7,23439E+13
03/12/2020;366672;4,02422E+15;7,1505E+13
04/12/2020;369912;4,03976E+16;4,42923E+13
07/12/2020;369194;4,16136E+15;5,36417E+13
08/12/2020;370225;4,16285E+16;6,44519E+13
09/12/2020;367248;4,37235E+15;3,90418E+13
10/12/2020;366808;4,31019E+15;3,59275E+13
11/12/2020;366345;4,72777E+16;4,49048E+13
14/12/2020;364749;4,36716E+15;5,00108E+13
15/12/2020;369462;4,27981E+15;7,01598E+13
16/12/2020;370117;4,37737E+14;1,74421E+14
17/12/2020;372242;4,44473E+15;1,01626E+14
18/12/2020;370976;4,50521E+16;4,43663E+13
21/12/2020;369492;4,49182E+15;5,57062E+13
22/12/2020;368727;4,6511E+16;5,892E+13
23/12/2020;368998;4,51074E+16;5,06918E+13
24/12/2020;370306;4,41173E+15;3,49194E+13
28/12/2020;373536;4,09053E+16;8,65076E+13
29/12/2020;372704;4,17683E+16;1,44742E+14
30/12/2020;373204;4,4203E+15;1,15407E+14
31/12/2020;375607;4,56508E+15;4,34915E+13
04/01/2021;370065;4,65563E+15;2,93381E+13
05/01/2021;372686;4,46169E+15;5,42803E+13
06/01/2021;374814;4,41688E+15;4,89774E+13
07/01/2021;380379;4,50176E+15;8,93047E+13
08/01/2021;382468;4,79806E+15;1,40172E+14
11/01/2021;379961;4,54569E+16;2,24748E+14
12/01/2021;380119;4,6318E+16;6,32475E+13
13/01/2021;380984;4,3915E+15;1,35194E+14
14/01/2021;379554;4,40269E+15;5,89635E+13
15/01/2021;376825;4,16522E+15;1,08078E+13
19/01/2021;379891;3,96687E+16;3,14234E+13
20/01/2021;385185;4,08721E+15;1,41619E+14
21/01/2021;385307;4,11098E+16;1,56624E+14
22/01/2021;384147;4,1547E+15;5,2809E+13
25/01/2021;385536;4,02619E+16;5,93446E+13
26/01/2021;384962;4,0524E+15;8,51185E+13
27/01/2021;375077;3,65412E+14;1,42008E+13
28/01/2021;378738;4,08175E+14;4,34994E+13
29/01/2021;371424;4,17018E+15;1,0456E+12
01/02/2021;377377;4,09924E+15;4,56947E+13
02/02/2021;382631;3,83752E+15;5,97674E+13
03/02/2021;383017;3,80814E+15;7,62396E+13
04/02/2021;387174;3,8061E+15;7,51094E+13
05/02/2021;388683;3,82365E+16;4,12139E+13
08/02/2021;391559;3,87616E+15;5,72926E+13
09/02/2021;391124;3,64791E+15;6,32967E+13
10/02/2021;390988;4,05531E+16;4,66545E+13
11/02/2021;391638;4,14286E+16;5,25002E+13
12/02/2021;393483;4,44761E+16;1,34126E+14
16/02/2021;393259;4,08136E+16;1,2389E+14
17/02/2021;393133;3,97115E+15;1,06402E+14
18/02/2021;391397;4,23574E+16;1,07581E+14
19/02/2021;390671;4,14265E+16;1,43287E+13
22/02/2021;387649;3,84687E+15;8,46447E+11
23/02/2021;388136;3,70895E+16;2,49909E+12
24/02/2021;392543;3,96507E+15;3,31152E+12
25/02/2021;382934;4,20007E+15;-2,61573E+13
26/02/2021;381115;4,1592E+16;7,29966E+11
01/03/2021;390181;3,9496E+14;2,57061E+13
02/03/2021;387029;3,97455E+15;7,09349E+12
03/03/2021;381972;4,04127E+16;-1,18976E+13
04/03/2021;376847;4,03865E+16;-4,25575E+13
05/03/2021;384194;3,94713E+15;1,08873E+13
08/03/2021;382129;3,88914E+15;3,55127E+12
09/03/2021;387544;4,22894E+16;3,55979E+13
10/03/2021;389877;4,47457E+16;3,75146E+13
11/03/2021;393934;4,37867E+15;7,75988E+13
12/03/2021;394334;4,43326E+15;6,67647E+13
15/03/2021;396894;4,14322E+16;6,36329E+13
16/03/2021;396271;4,06728E+16;6,43877E+13
17/03/2021;397412;4,25854E+16;1,0793E+14
18/03/2021;391546;4,47205E+15;1,38669E+13
19/03/2021;39131;4,69951E+16;1,14476E+13
22/03/2021;394059;4,00128E+15;2,89999E+13
23/03/2021;391052;4,07436E+15;2,88961E+13
24/03/2021;388914;4,34725E+15;-9,72285E+11
25/03/2021;390952;4,38218E+15;-7,79267E+12
26/03/2021;397454;4,35691E+15;1,80532E+13
29/03/2021;39711;4,11596E+15;2,59239E+13
30/03/2021;395855;4,15401E+15;2,62729E+13
31/03/2021;397289;4,42058E+14;7,82365E+13
01/04/2021;401987;4,06997E+15;5,85768E+13
05/04/2021;407791;4,12064E+16;1,05206E+14
06/04/2021;407394;4,12021E+15;1,1522E+14
07/04/2021;407995;4,09673E+16;1,33828E+14
08/04/2021;409717;4,39303E+14;2,36335E+14
09/04/2021;41288;4,4311E+15;2,29959E+14
12/04/2021;412799;4,07077E+15;2,42187E+14
13/04/2021;414159;4,24503E+15;2,11893E+14
14/04/2021;412466;4,25657E+15;1,62231E+14
15/04/2021;417042;4,32918E+15;1,54399E+14
16/04/2021;418547;4,22348E+16;7,34381E+13
19/04/2021;416326;4,0931E+15;4,52905E+13
20/04/2021;413494;4,10875E+15;4,57389E+13
21/04/2021;417342;4,35992E+15;7,0807E+13
22/04/2021;413498;4,2228E+16;4,46204E+13
23/04/2021;418017;4,28798E+15;3,49281E+13
26/04/2021;418762;4,23273E+16;4,86365E+13
27/04/2021;418672;4,32579E+16;5,57155E+13
28/04/2021;418318;4,29591E+15;8,49683E+13
29/04/2021;421147;4,27657E+15;1,26604E+14
30/04/2021;418117;4,26761E+15;4,31126E+13
03/05/2021;419266;4,38544E+16;3,69295E+13
04/05/2021;416466;4,06691E+16;2,0634E+13
05/05/2021;416759;4,06959E+16;1,37523E+13
06/05/2021;420162;4,37333E+16;6,36176E+13
07/05/2021;42326;4,23298E+16;3,6136E+13
10/05/2021;418843;4,09662E+15;2,17225E+13
11/05/2021;41521;3,77101E+16;1,05986E+13
12/05/2021;406304;4,28312E+15;-1,30629E+13
13/05/2021;41125;3,95908E+16;-1,76134E+13
14/05/2021;4173850098;4,25861E+16;7,21889E+13
17/05/2021;4163290039;4,33235E+16;5,98487E+13
18/05/2021;4127830078;4,1939E+15;5,42799E+13
19/05/2021;4115680176;4,44595E+16;4,28389E+13
20/05/2021;4159120117;4,3195E+16;6,94395E+13
21/05/2021;4155859863;4,43989E+16;9,27839E+12
24/05/2021;4197049805;4,11966E+15;4,14437E+13
25/05/2021;4188129883;4,36343E+16;4,7611E+13
26/05/2021;4195990234;4,25839E+16;5,9098E+13
27/05/2021;4200879883;4,23226E+15;3,7782E+13
28/05/2021;4204109863;4,10119E+16;2,99474E+13
01/06/2021;4202040039;4,18425E+16;3,47316E+13
02/06/2021;4208120117;4,28627E+14;4,14237E+13
03/06/2021;4192850098;4,09328E+16;7,23554E+12
04/06/2021;4229890137;4,35628E+15;2,74922E+13
07/06/2021;422652002;4,5282E+16;6,38217E+13
08/06/2021;4227259766;4,34831E+16;6,68462E+13
09/06/2021;4219549805;4,43416E+16;7,4118E+13
10/06/2021;4239180176;4,24996E+15;1,42221E+14
11/06/2021;4247439941;4,20221E+15;1,24444E+14
14/06/2021;4255149902;4,33898E+14;1,38223E+14
15/06/2021;4246589844;4,32243E+15;1,48682E+14
16/06/2021;4223700195;4,45773E+15;1,61628E+14
17/06/2021;4221859863;4,53555E+15;1,95552E+14
18/06/2021;4166450195;4,64563E+16;3,01171E+13
21/06/2021;4224790039;4,19321E+15;4,15643E+13
22/06/2021;4246439941;4,21862E+15;7,25612E+13
23/06/2021;4241839844;4,31001E+15;8,97187E+13
24/06/2021;4266490234;3,96983E+15;8,60661E+13
25/06/2021;4280700195;4,23891E+15;3,75735E+13
28/06/2021;4290609863;4,16912E+15;1,17771E+14
29/06/2021;4291799805;4,10183E+15;6,45071E+13
30/06/2021;42975;4,09225E+15;7,78685E+13
01/07/2021;4319939941;4,23323E+16;9,71348E+13
02/07/2021;4352339844;4,26307E+16;8,80203E+13
06/07/2021;4343540039;4,4944E+16;1,35501E+14
07/07/2021;4358129883;4,69891E+16;1,57673E+14
08/07/2021;4320819824;4,39613E+16;2,16382E+14
09/07/2021;436955;4,59132E+16;1,40643E+14
12/07/2021;4384629883;4,47247E+15;2,19806E+14
13/07/2021;4369209961;4,68118E+15;1,62832E+14
14/07/2021;4374299805;4,68458E+15;1,32074E+14
15/07/2021;4360029785;4,43978E+15;8,97749E+13
16/07/2021;4327160156;4,63286E+15;4,11063E+13
19/07/2021;4258490234;4,26509E+15;1,1097E+13
20/07/2021;4323060059;4,40778E+16;4,41986E+13
21/07/2021;4358689941;4,42984E+15;4,99266E+13
22/07/2021;436747998;4,4871E+15;1,13242E+14
23/07/2021;4411790039;4,2231E+16;3,97596E+13
26/07/2021;4422299805;4,08972E+15;6,07099E+13
27/07/2021;4401459961;4,2306E+15;3,34604E+13
28/07/2021;4400640137;4,43501E+15;5,63321E+13
29/07/2021;4419149902;4,21905E+16;6,17733E+13
30/07/2021;4395259766;4,41515E+15;2,99665E+13
02/08/2021;4387160156;4,1859E+16;2,13119E+13
03/08/2021;4423149902;4,25054E+15;4,48326E+13
04/08/2021;4402660156;4,37832E+16;4,44624E+13
05/08/2021;4429100098;4,25626E+16;8,57447E+13
06/08/2021;443652002;4,39932E+15;3,82634E+13
