DATE;OPEN;HIGH;LOW;CLOSE
03/05/1990;22030000;22030000;22030000;22030000
03/06/1990;20550000;20550000;20550000;20550000
03/07/1990;19100000;19100000;19100000;19100000
03/08/1990;19740000;19740000;19740000;19740000
03/09/1990;20300000;20300000;20300000;20300000
03/12/1990;20070000;20070000;20070000;20070000
03/13/1990;21050000;21050000;21050000;21050000
03/14/1990;19650000;19650000;19650000;19650000
03/15/1990;18810000;18810000;18810000;18810000
03/16/1990;17620000;17620000;17620000;17620000
03/19/1990;18290000;18290000;18290000;18290000
03/20/1990;19060000;19060000;19060000;19060000
03/21/1990;20100000;20100000;20100000;20100000
03/22/1990;22740000;22740000;22740000;22740000
03/23/1990;20460000;20460000;20460000;20460000
03/26/1990;19590000;19590000;19590000;19590000
03/27/1990;21010000;21010000;21010000;21010000
03/28/1990;19770000;19770000;19770000;19770000
03/29/1990;18460000;18460000;18460000;18460000
03/30/1990;19730000;19730000;19730000;19730000
04/02/1990;22840000;22840000;22840000;22840000
04/03/1990;20440000;20440000;20440000;20440000
04/04/1990;22030000;22030000;22030000;22030000
04/05/1990;21210000;21210000;21210000;21210000
04/06/1990;21760000;21760000;21760000;21760000
04/09/1990;22300000;22300000;22300000;22300000
04/10/1990;21690000;21690000;21690000;21690000
04/11/1990;17730000;17730000;17730000;17730000
04/12/1990;19800000;19800000;19800000;19800000
04/16/1990;20750000;20750000;20750000;20750000
04/17/1990;20380000;20380000;20380000;20380000
04/18/1990;22670000;22670000;22670000;22670000
04/19/1990;22460000;22460000;22460000;22460000
04/20/1990;23330000;23330000;23330000;23330000
04/23/1990;24160000;24160000;24160000;24160000
04/24/1990;21700000;21700000;21700000;21700000
04/25/1990;20860000;20860000;20860000;20860000
04/26/1990;20250000;20250000;20250000;20250000
04/27/1990;22190000;22190000;22190000;22190000
04/30/1990;19520000;19520000;19520000;19520000
05/01/1990;18430000;18430000;18430000;18430000
05/02/1990;19320000;19320000;19320000;19320000
05/03/1990;17810000;17810000;17810000;17810000
05/04/1990;17280000;17280000;17280000;17280000
05/07/1990;17650000;17650000;17650000;17650000
05/08/1990;18490000;18490000;18490000;18490000
05/09/1990;18640000;18640000;18640000;18640000
05/10/1990;18590000;18590000;18590000;18590000
05/11/1990;19810000;19810000;19810000;19810000
05/14/1990;20140000;20140000;20140000;20140000
05/15/1990;19490000;19490000;19490000;19490000
05/16/1990;17710000;17710000;17710000;17710000
05/17/1990;17270000;17270000;17270000;17270000
05/18/1990;17200000;17200000;17200000;17200000
05/21/1990;16720000;16720000;16720000;16720000
05/22/1990;17840000;17840000;17840000;17840000
05/23/1990;17180000;17180000;17180000;17180000
05/24/1990;17700000;17700000;17700000;17700000
05/25/1990;17320000;17320000;17320000;17320000
05/29/1990;18750000;18750000;18750000;18750000
05/30/1990;17440000;17440000;17440000;17440000
05/31/1990;17370000;17370000;17370000;17370000
06/01/1990;17090000;17090000;17090000;17090000
06/04/1990;18390000;18390000;18390000;18390000
06/05/1990;18970000;18970000;18970000;18970000
06/06/1990;17420000;17420000;17420000;17420000
06/07/1990;16880000;16880000;16880000;16880000
06/08/1990;17580000;17580000;17580000;17580000
06/11/1990;16340000;16340000;16340000;16340000
06/12/1990;16600000;16600000;16600000;16600000
06/13/1990;17380000;17380000;17380000;17380000
06/14/1990;17400000;17400000;17400000;17400000
06/15/1990;15900000;15900000;15900000;15900000
06/18/1990;17710000;17710000;17710000;17710000
06/19/1990;15230000;15230000;15230000;15230000
06/20/1990;15270000;15270000;15270000;15270000
06/21/1990;14720000;14720000;14720000;14720000
06/22/1990;19360000;19360000;19360000;19360000
06/25/1990;17060000;17060000;17060000;17060000
06/26/1990;16290000;16290000;16290000;16290000
06/27/1990;16000000;16000000;16000000;16000000
06/28/1990;16180000;16180000;16180000;16180000
06/29/1990;15500000;15500000;15500000;15500000
07/02/1990;16260000;16260000;16260000;16260000
07/03/1990;16110000;16110000;16110000;16110000
07/05/1990;17250000;17250000;17250000;17250000
07/06/1990;16410000;16410000;16410000;16410000
07/09/1990;16660000;16660000;16660000;16660000
07/10/1990;16920000;16920000;16920000;16920000
07/11/1990;16680000;16680000;16680000;16680000
07/12/1990;17060000;17060000;17060000;17060000
07/13/1990;17090000;17090000;17090000;17090000
07/16/1990;16750000;16750000;16750000;16750000
07/17/1990;16660000;16660000;16660000;16660000
07/18/1990;18900000;18900000;18900000;18900000
07/19/1990;18560000;18560000;18560000;18560000
07/20/1990;15630000;15630000;15630000;15630000
07/23/1990;23680000;23680000;23680000;23680000
07/24/1990;21790000;21790000;21790000;21790000
07/25/1990;20190000;20190000;20190000;20190000
07/26/1990;20260000;20260000;20260000;20260000
07/27/1990;21120000;21120000;21120000;21120000
07/30/1990;21160000;21160000;21160000;21160000
07/31/1990;21110000;21110000;21110000;21110000
08/01/1990;21640000;21640000;21640000;21640000
08/02/1990;20430000;20430000;20430000;20430000
08/03/1990;28740000;28740000;28740000;28740000
08/06/1990;35910000;35910000;35910000;35910000
08/07/1990;32750000;32750000;32750000;32750000
08/08/1990;28270000;28270000;28270000;28270000
08/09/1990;24390000;24390000;24390000;24390000
08/10/1990;25750000;25750000;25750000;25750000
08/13/1990;25740000;25740000;25740000;25740000
08/14/1990;24180000;24180000;24180000;24180000
08/15/1990;23310000;23310000;23310000;23310000
08/16/1990;27160000;27160000;27160000;27160000
08/17/1990;27530000;27530000;27530000;27530000
08/20/1990;26460000;26460000;26460000;26460000
08/21/1990;28900000;28900000;28900000;28900000
08/22/1990;30550000;30550000;30550000;30550000
08/23/1990;36470000;36470000;36470000;36470000
08/24/1990;33930000;33930000;33930000;33930000
08/27/1990;29630000;29630000;29630000;29630000
08/28/1990;29120000;29120000;29120000;29120000
08/29/1990;27380000;27380000;27380000;27380000
08/30/1990;29890000;29890000;29890000;29890000
08/31/1990;29900000;29900000;29900000;29900000
09/04/1990;29580000;29580000;29580000;29580000
09/05/1990;28520000;28520000;28520000;28520000
09/06/1990;30190000;30190000;30190000;30190000
09/07/1990;28730000;28730000;28730000;28730000
09/10/1990;29340000;29340000;29340000;29340000
09/11/1990;28380000;28380000;28380000;28380000
09/12/1990;28120000;28120000;28120000;28120000
09/13/1990;29330000;29330000;29330000;29330000
09/14/1990;30560000;30560000;30560000;30560000
09/17/1990;29550000;29550000;29550000;29550000
09/18/1990;28820000;28820000;28820000;28820000
09/19/1990;27880000;27880000;27880000;27880000
09/20/1990;28660000;28660000;28660000;28660000
09/21/1990;30040000;30040000;30040000;30040000
09/24/1990;30560000;30560000;30560000;30560000
09/25/1990;28810000;28810000;28810000;28810000
09/26/1990;28190000;28190000;28190000;28190000
09/27/1990;28670000;28670000;28670000;28670000
09/28/1990;29110000;29110000;29110000;29110000
10/01/1990;28060000;28060000;28060000;28060000
10/02/1990;27280000;27280000;27280000;27280000
10/03/1990;27900000;27900000;27900000;27900000
10/04/1990;27510000;27510000;27510000;27510000
10/05/1990;27850000;27850000;27850000;27850000
10/08/1990;28040000;28040000;28040000;28040000
10/09/1990;30710000;30710000;30710000;30710000
10/10/1990;31190000;31190000;31190000;31190000
10/11/1990;33980000;33980000;33980000;33980000
10/12/1990;31940000;31940000;31940000;31940000
10/15/1990;31640000;31640000;31640000;31640000
10/16/1990;31450000;31450000;31450000;31450000
10/17/1990;31370000;31370000;31370000;31370000
10/18/1990;29600000;29600000;29600000;29600000
10/19/1990;27860000;27860000;27860000;27860000
10/22/1990;27270000;27270000;27270000;27270000
10/23/1990;27570000;27570000;27570000;27570000
10/24/1990;28280000;28280000;28280000;28280000
10/25/1990;29040000;29040000;29040000;29040000
10/26/1990;30750000;30750000;30750000;30750000
10/29/1990;31540000;31540000;31540000;31540000
10/30/1990;30520000;30520000;30520000;30520000
10/31/1990;30040000;30040000;30040000;30040000
11/01/1990;30250000;30250000;30250000;30250000
11/02/1990;30030000;30030000;30030000;30030000
11/05/1990;29850000;29850000;29850000;29850000
11/06/1990;29110000;29110000;29110000;29110000
11/07/1990;30870000;30870000;30870000;30870000
11/08/1990;30790000;30790000;30790000;30790000
11/09/1990;26960000;26960000;26960000;26960000
11/12/1990;25600000;25600000;25600000;25600000
11/13/1990;24580000;24580000;24580000;24580000
11/14/1990;22890000;22890000;22890000;22890000
11/15/1990;22570000;22570000;22570000;22570000
11/16/1990;21340000;21340000;21340000;21340000
11/19/1990;20950000;20950000;20950000;20950000
11/20/1990;20090000;20090000;20090000;20090000
11/21/1990;21090000;21090000;21090000;21090000
11/23/1990;20980000;20980000;20980000;20980000
11/26/1990;22760000;22760000;22760000;22760000
11/27/1990;22860000;22860000;22860000;22860000
11/28/1990;22960000;22960000;22960000;22960000
11/29/1990;23910000;23910000;23910000;23910000
11/30/1990;22160000;22160000;22160000;22160000
12/03/1990;22290000;22290000;22290000;22290000
12/04/1990;22030000;22030000;22030000;22030000
12/05/1990;20940000;20940000;20940000;20940000
12/06/1990;22620000;22620000;22620000;22620000
12/07/1990;22590000;22590000;22590000;22590000
12/10/1990;23580000;23580000;23580000;23580000
12/11/1990;23750000;23750000;23750000;23750000
12/12/1990;21280000;21280000;21280000;21280000
12/13/1990;23050000;23050000;23050000;23050000
12/14/1990;23850000;23850000;23850000;23850000
12/17/1990;24850000;24850000;24850000;24850000
12/18/1990;23110000;23110000;23110000;23110000
12/19/1990;23080000;23080000;23080000;23080000
12/20/1990;23130000;23130000;23130000;23130000
12/21/1990;22660000;22660000;22660000;22660000
12/24/1990;24030000;24030000;24030000;24030000
12/26/1990;24180000;24180000;24180000;24180000
12/27/1990;24810000;24810000;24810000;24810000
12/28/1990;25050000;25050000;25050000;25050000
12/31/1990;26380000;26380000;26380000;26380000
01/02/1991;26620000;26620000;26620000;26620000
01/03/1991;27930000;27930000;27930000;27930000
01/04/1991;27190000;27190000;27190000;27190000
01/07/1991;28950000;28950000;28950000;28950000
01/08/1991;30380000;30380000;30380000;30380000
01/09/1991;33300000;33300000;33300000;33300000
01/10/1991;31330000;31330000;31330000;31330000
01/11/1991;32630000;32630000;32630000;32630000
01/14/1991;36200000;36200000;36200000;36200000
01/15/1991;36160000;36160000;36160000;36160000
01/16/1991;33200000;33200000;33200000;33200000
01/17/1991;27450000;27450000;27450000;27450000
01/18/1991;25390000;25390000;25390000;25390000
01/21/1991;24330000;24330000;24330000;24330000
01/22/1991;24900000;24900000;24900000;24900000
01/23/1991;23920000;23920000;23920000;23920000
01/24/1991;22860000;22860000;22860000;22860000
01/25/1991;22200000;22200000;22200000;22200000
01/28/1991;23050000;23050000;23050000;23050000
01/29/1991;23170000;23170000;23170000;23170000
01/30/1991;21370000;21370000;21370000;21370000
01/31/1991;20910000;20910000;20910000;20910000
02/01/1991;21040000;21040000;21040000;21040000
02/04/1991;21860000;21860000;21860000;21860000
02/05/1991;21460000;21460000;21460000;21460000
02/06/1991;22680000;22680000;22680000;22680000
02/07/1991;23600000;23600000;23600000;23600000
02/08/1991;23380000;23380000;23380000;23380000
02/11/1991;22560000;22560000;22560000;22560000
02/12/1991;22260000;22260000;22260000;22260000
02/13/1991;20860000;20860000;20860000;20860000
02/14/1991;21480000;21480000;21480000;21480000
02/15/1991;19570000;19570000;19570000;19570000
02/19/1991;19840000;19840000;19840000;19840000
02/20/1991;22260000;22260000;22260000;22260000
02/21/1991;20780000;20780000;20780000;20780000
02/22/1991;21010000;21010000;21010000;21010000
02/25/1991;22860000;22860000;22860000;22860000
02/26/1991;20380000;20380000;20380000;20380000
02/27/1991;21260000;21260000;21260000;21260000
02/28/1991;21230000;21230000;21230000;21230000
03/04/1991;20860000;20860000;20860000;20860000
03/05/1991;20450000;20450000;20450000;20450000
03/06/1991;20550000;20550000;20550000;20550000
03/07/1991;21050000;21050000;21050000;21050000
03/08/1991;20810000;20810000;20810000;20810000
03/11/1991;20880000;20880000;20880000;20880000
03/12/1991;18820000;18820000;18820000;18820000
03/13/1991;16090000;16090000;16090000;16090000
03/14/1991;14940000;14940000;14940000;14940000
03/15/1991;14900000;14900000;14900000;14900000
03/18/1991;15790000;15790000;15790000;15790000
03/19/1991;16110000;16110000;16110000;16110000
03/20/1991;16040000;16040000;16040000;16040000
03/21/1991;16860000;16860000;16860000;16860000
03/22/1991;16490000;16490000;16490000;16490000
03/25/1991;16760000;16760000;16760000;16760000
03/26/1991;16310000;16310000;16310000;16310000
03/27/1991;16550000;16550000;16550000;16550000
03/28/1991;16880000;16880000;16880000;16880000
04/01/1991;17420000;17420000;17420000;17420000
04/02/1991;17400000;17400000;17400000;17400000
04/03/1991;17610000;17610000;17610000;17610000
04/04/1991;18010000;18010000;18010000;18010000
04/05/1991;17630000;17630000;17630000;17630000
04/08/1991;17410000;17410000;17410000;17410000
04/09/1991;20120000;20120000;20120000;20120000
04/10/1991;19730000;19730000;19730000;19730000
04/11/1991;17240000;17240000;17240000;17240000
04/12/1991;18450000;18450000;18450000;18450000
04/15/1991;16500000;16500000;16500000;16500000
04/16/1991;15820000;15820000;15820000;15820000
04/17/1991;15470000;15470000;15470000;15470000
04/18/1991;16260000;16260000;16260000;16260000
04/19/1991;15680000;15680000;15680000;15680000
04/22/1991;16780000;16780000;16780000;16780000
04/23/1991;17020000;17020000;17020000;17020000
04/24/1991;16720000;16720000;16720000;16720000
04/25/1991;17150000;17150000;17150000;17150000
04/26/1991;17270000;17270000;17270000;17270000
04/29/1991;18270000;18270000;18270000;18270000
04/30/1991;18240000;18240000;18240000;18240000
05/01/1991;17770000;17770000;17770000;17770000
05/02/1991;17520000;17520000;17520000;17520000
05/03/1991;17240000;17240000;17240000;17240000
05/06/1991;17920000;17920000;17920000;17920000
05/07/1991;17460000;17460000;17460000;17460000
05/08/1991;17780000;17780000;17780000;17780000
05/09/1991;17170000;17170000;17170000;17170000
05/10/1991;17540000;17540000;17540000;17540000
05/13/1991;17660000;17660000;17660000;17660000
05/14/1991;18000000;18000000;18000000;18000000
05/15/1991;18380000;18380000;18380000;18380000
05/16/1991;17240000;17240000;17240000;17240000
05/17/1991;16640000;16640000;16640000;16640000
05/20/1991;17100000;17100000;17100000;17100000
05/21/1991;16070000;16070000;16070000;16070000
05/22/1991;16160000;16160000;16160000;16160000
05/23/1991;16110000;16110000;16110000;16110000
05/24/1991;15230000;15230000;15230000;15230000
05/28/1991;15670000;15670000;15670000;15670000
05/29/1991;15900000;15900000;15900000;15900000
05/30/1991;16020000;16020000;16020000;16020000
05/31/1991;15930000;15930000;15930000;15930000
06/03/1991;16870000;16870000;16870000;16870000
06/04/1991;16170000;16170000;16170000;16170000
06/05/1991;16400000;16400000;16400000;16400000
06/06/1991;16930000;16930000;16930000;16930000
06/07/1991;16980000;16980000;16980000;16980000
06/10/1991;17470000;17470000;17470000;17470000
06/11/1991;17320000;17320000;17320000;17320000
06/12/1991;17720000;17720000;17720000;17720000
06/13/1991;16990000;16990000;16990000;16990000
06/14/1991;15980000;15980000;15980000;15980000
06/17/1991;15500000;15500000;15500000;15500000
06/18/1991;16140000;16140000;16140000;16140000
06/19/1991;17440000;17440000;17440000;17440000
06/20/1991;16750000;16750000;16750000;16750000
06/21/1991;16510000;16510000;16510000;16510000
06/24/1991;18280000;18280000;18280000;18280000
06/25/1991;17850000;17850000;17850000;17850000
06/26/1991;17980000;17980000;17980000;17980000
06/27/1991;17870000;17870000;17870000;17870000
06/28/1991;19550000;19550000;19550000;19550000
07/01/1991;18640000;18640000;18640000;18640000
07/02/1991;17630000;17630000;17630000;17630000
07/03/1991;19470000;19470000;19470000;19470000
07/05/1991;18350000;18350000;18350000;18350000
07/08/1991;20290000;20290000;20290000;20290000
07/09/1991;19760000;19760000;19760000;19760000
07/10/1991;19190000;19190000;19190000;19190000
07/11/1991;17390000;17390000;17390000;17390000
07/12/1991;18290000;18290000;18290000;18290000
07/15/1991;17780000;17780000;17780000;17780000
07/16/1991;17490000;17490000;17490000;17490000
07/17/1991;17520000;17520000;17520000;17520000
07/18/1991;15770000;15770000;15770000;15770000
07/19/1991;15500000;15500000;15500000;15500000
07/22/1991;16900000;16900000;16900000;16900000
07/23/1991;16580000;16580000;16580000;16580000
07/24/1991;16410000;16410000;16410000;16410000
07/25/1991;15740000;15740000;15740000;15740000
07/26/1991;15450000;15450000;15450000;15450000
07/29/1991;15670000;15670000;15670000;15670000
07/30/1991;15470000;15470000;15470000;15470000
07/31/1991;15180000;15180000;15180000;15180000
08/01/1991;15470000;15470000;15470000;15470000
08/02/1991;15260000;15260000;15260000;15260000
08/05/1991;15920000;15920000;15920000;15920000
08/06/1991;15540000;15540000;15540000;15540000
08/07/1991;15560000;15560000;15560000;15560000
08/08/1991;15980000;15980000;15980000;15980000
08/09/1991;15450000;15450000;15450000;15450000
08/12/1991;15260000;15260000;15260000;15260000
08/13/1991;14730000;14730000;14730000;14730000
08/14/1991;15090000;15090000;15090000;15090000
08/15/1991;15190000;15190000;15190000;15190000
08/16/1991;16010000;16010000;16010000;16010000
08/19/1991;21190000;21190000;21190000;21190000
08/20/1991;18860000;18860000;18860000;18860000
08/21/1991;15620000;15620000;15620000;15620000
08/22/1991;14590000;14590000;14590000;14590000
08/23/1991;14410000;14410000;14410000;14410000
08/26/1991;14810000;14810000;14810000;14810000
08/27/1991;15460000;15460000;15460000;15460000
08/28/1991;15310000;15310000;15310000;15310000
08/29/1991;14820000;14820000;14820000;14820000
08/30/1991;14460000;14460000;14460000;14460000
09/03/1991;16570000;16570000;16570000;16570000
09/04/1991;17180000;17180000;17180000;17180000
09/05/1991;17310000;17310000;17310000;17310000
09/06/1991;16760000;16760000;16760000;16760000
09/09/1991;17730000;17730000;17730000;17730000
09/10/1991;18220000;18220000;18220000;18220000
09/11/1991;17960000;17960000;17960000;17960000
09/12/1991;16210000;16210000;16210000;16210000
09/13/1991;17880000;17880000;17880000;17880000
09/16/1991;17820000;17820000;17820000;17820000
09/17/1991;17680000;17680000;17680000;17680000
09/18/1991;17560000;17560000;17560000;17560000
09/19/1991;17560000;17560000;17560000;17560000
09/20/1991;17080000;17080000;17080000;17080000
09/23/1991;16380000;16380000;16380000;16380000
09/24/1991;16040000;16040000;16040000;16040000
09/25/1991;15680000;15680000;15680000;15680000
09/26/1991;15350000;15350000;15350000;15350000
09/27/1991;16310000;16310000;16310000;16310000
09/30/1991;15850000;15850000;15850000;15850000
10/01/1991;14810000;14810000;14810000;14810000
10/02/1991;15810000;15810000;15810000;15810000
10/03/1991;17040000;17040000;17040000;17040000
10/04/1991;15630000;15630000;15630000;15630000
10/07/1991;18580000;18580000;18580000;18580000
10/08/1991;17810000;17810000;17810000;17810000
10/09/1991;18540000;18540000;18540000;18540000
10/10/1991;17800000;17800000;17800000;17800000
10/11/1991;17600000;17600000;17600000;17600000
10/14/1991;16710000;16710000;16710000;16710000
10/15/1991;16220000;16220000;16220000;16220000
10/16/1991;14850000;14850000;14850000;14850000
10/17/1991;16320000;16320000;16320000;16320000
10/18/1991;15870000;15870000;15870000;15870000
10/21/1991;16660000;16660000;16660000;16660000
10/22/1991;16550000;16550000;16550000;16550000
10/23/1991;16260000;16260000;16260000;16260000
10/24/1991;15620000;15620000;15620000;15620000
10/25/1991;15750000;15750000;15750000;15750000
10/28/1991;15450000;15450000;15450000;15450000
10/29/1991;15550000;15550000;15550000;15550000
10/30/1991;15460000;15460000;15460000;15460000
10/31/1991;15480000;15480000;15480000;15480000
11/01/1991;15600000;15600000;15600000;15600000
11/04/1991;16350000;16350000;16350000;16350000
11/05/1991;16480000;16480000;16480000;16480000
11/06/1991;16470000;16470000;16470000;16470000
11/07/1991;15970000;15970000;15970000;15970000
11/08/1991;15430000;15430000;15430000;15430000
11/11/1991;14890000;14890000;14890000;14890000
11/12/1991;14040000;14040000;14040000;14040000
11/13/1991;13950000;13950000;13950000;13950000
11/14/1991;13960000;13960000;13960000;13960000
11/15/1991;21180000;21180000;21180000;21180000
11/18/1991;18280000;18280000;18280000;18280000
11/19/1991;20340000;20340000;20340000;20340000
11/20/1991;20400000;20400000;20400000;20400000
11/21/1991;19110000;19110000;19110000;19110000
11/22/1991;21200000;21200000;21200000;21200000
11/25/1991;21920000;21920000;21920000;21920000
11/26/1991;19800000;19800000;19800000;19800000
11/27/1991;19840000;19840000;19840000;19840000
11/29/1991;20260000;20260000;20260000;20260000
12/02/1991;20180000;20180000;20180000;20180000
12/03/1991;19700000;19700000;19700000;19700000
12/04/1991;19540000;19540000;19540000;19540000
12/05/1991;20190000;20190000;20190000;20190000
12/06/1991;19040000;19040000;19040000;19040000
12/09/1991;19740000;19740000;19740000;19740000
12/10/1991;19890000;19890000;19890000;19890000
12/11/1991;20570000;20570000;20570000;20570000
12/12/1991;19080000;19080000;19080000;19080000
12/13/1991;17880000;17880000;17880000;17880000
12/16/1991;17620000;17620000;17620000;17620000
12/17/1991;18120000;18120000;18120000;18120000
12/18/1991;17780000;17780000;17780000;17780000
12/19/1991;17960000;17960000;17960000;17960000
12/20/1991;17650000;17650000;17650000;17650000
12/23/1991;16610000;16610000;16610000;16610000
12/24/1991;15670000;15670000;15670000;15670000
12/26/1991;15440000;15440000;15440000;15440000
12/27/1991;15700000;15700000;15700000;15700000
12/30/1991;17630000;17630000;17630000;17630000
12/31/1991;19310000;19310000;19310000;19310000
01/02/1992;19690000;20150000;18880000;18950000
01/03/1992;17040000;19230000;17040000;18750000
01/06/1992;16230000;19490000;16080000;18960000
01/07/1992;20300000;20300000;19120000;19230000
01/08/1992;17530000;19270000;17300000;18720000
01/09/1992;17580000;19410000;17580000;18960000
01/10/1992;18500000;18890000;18300000;18450000
01/13/1992;19050000;19050000;18010000;18010000
01/14/1992;17730000;17730000;16160000;17010000
01/15/1992;17810000;17910000;17310000;17390000
01/16/1992;18430000;18430000;17420000;17640000
01/17/1992;16590000;16770000;16010000;16320000
01/20/1992;16570000;16720000;16240000;16420000
01/21/1992;16740000;18190000;16600000;17920000
01/22/1992;17540000;17580000;16720000;16750000
01/23/1992;15480000;16730000;15400000;16460000
01/24/1992;16230000;16330000;15650000;16240000
01/27/1992;16150000;16820000;16150000;16670000
01/28/1992;17070000;17700000;16990000;17670000
01/29/1992;16570000;18040000;16050000;17620000
01/30/1992;16870000;17750000;16870000;17490000
01/31/1992;14160000;17510000;14120000;17400000
02/03/1992;17080000;19210000;17010000;18200000
02/04/1992;17160000;18720000;16840000;17960000
02/05/1992;18150000;18350000;17980000;18220000
02/06/1992;18800000;18930000;18640000;18790000
02/07/1992;18430000;19310000;18130000;18510000
02/10/1992;19240000;19250000;18550000;18560000
02/11/1992;19240000;18570000;17610000;17700000
02/12/1992;18220000;18230000;17370000;17370000
02/13/1992;15420000;18030000;15350000;17450000
02/14/1992;17520000;17620000;16810000;17030000
02/18/1992;17790000;18320000;17380000;18220000
02/19/1992;17790000;17690000;16850000;17160000
02/20/1992;15660000;17320000;15590000;16720000
02/21/1992;15750000;17410000;15750000;16870000
02/24/1992;17470000;17550000;17070000;17130000
02/25/1992;15860000;17100000;15520000;16350000
02/26/1992;15660000;16740000;15660000;16640000
02/27/1992;16970000;17080000;16360000;16510000
02/28/1992;15340000;17170000;15340000;16680000
03/02/1992;17440000;17500000;16880000;16880000
03/03/1992;17360000;17410000;16920000;17260000
03/04/1992;17820000;17920000;17430000;17890000
03/05/1992;18570000;18890000;17940000;18470000
03/06/1992;18250000;20040000;18140000;19750000
03/09/1992;20670000;20680000;19660000;19680000
03/10/1992;19620000;19630000;18600000;18680000
03/11/1992;19230000;20340000;19180000;19790000
03/12/1992;19470000;21060000;19470000;19720000
03/13/1992;18390000;18880000;17980000;18350000
03/16/1992;19130000;19130000;18440000;18460000
03/17/1992;17780000;17840000;16790000;16790000
03/18/1992;16950000;16970000;16610000;16690000
03/19/1992;16730000;16850000;16440000;16520000
03/20/1992;16730000;16900000;16580000;16820000
03/23/1992;17630000;17630000;16730000;16730000
03/24/1992;16270000;16700000;16180000;16320000
03/25/1992;16410000;16410000;16080000;16190000
03/26/1992;16550000;16600000;16100000;16290000
03/27/1992;15880000;16090000;15460000;16020000
03/30/1992;16430000;16530000;15900000;15970000
03/31/1992;16450000;16560000;15980000;16180000
04/01/1992;16930000;17110000;16430000;16480000
04/02/1992;16250000;17170000;16110000;17060000
04/03/1992;18220000;18320000;16710000;16720000
04/06/1992;17180000;17200000;16590000;16720000
04/07/1992;17260000;18810000;16560000;18810000
04/08/1992;20060000;21440000;19660000;20150000
04/09/1992;18950000;18960000;17480000;17890000
04/10/1992;17390000;17430000;16790000;16850000
04/13/1992;17420000;17510000;16930000;16990000
04/14/1992;16820000;16820000;15880000;15980000
04/15/1992;16360000;16450000;15150000;15150000
04/16/1992;15170000;15580000;14830000;14850000
04/20/1992;16150000;16540000;15700000;15930000
04/21/1992;16000000;16860000;15740000;16530000
04/22/1992;16030000;16150000;15860000;15960000
04/23/1992;16100000;16750000;15830000;15830000
04/24/1992;15730000;16830000;15530000;15710000
04/27/1992;16930000;16930000;16380000;16490000
04/28/1992;16560000;16900000;16240000;16240000
04/29/1992;16380000;16400000;15860000;15950000
04/30/1992;15860000;15940000;15530000;15530000
05/01/1992;14870000;17360000;14840000;16610000
05/04/1992;16700000;17760000;16480000;16920000
05/05/1992;15560000;17120000;15490000;16660000
05/06/1992;16110000;17330000;15900000;16810000
05/07/1992;15800000;17290000;15670000;16540000
05/08/1992;16180000;16340000;15520000;15650000
05/11/1992;15870000;15900000;15170000;15170000
05/12/1992;15400000;15870000;15320000;15680000
05/13/1992;15880000;15880000;15190000;15190000
05/14/1992;14380000;16190000;14350000;15490000
05/15/1992;14380000;16060000;14100000;14820000
05/18/1992;15170000;15460000;14580000;14620000
05/19/1992;13950000;14400000;13440000;13570000
05/20/1992;12980000;14190000;12980000;13620000
05/21/1992;14010000;15120000;13920000;13920000
05/22/1992;14030000;14310000;13530000;13730000
05/26/1992;13930000;15280000;13770000;14920000
05/27/1992;13840000;14360000;13590000;13990000
05/28/1992;14250000;14570000;13720000;13770000
05/29/1992;12770000;14280000;12770000;13860000
06/01/1992;14470000;14840000;13920000;14430000
06/02/1992;12920000;15220000;12730000;14570000
06/03/1992;13240000;14970000;13240000;14350000
06/04/1992;13210000;14320000;13140000;13660000
06/05/1992;14570000;14960000;14500000;14650000
06/08/1992;15600000;15600000;15100000;15190000
06/09/1992;15280000;15980000;15170000;15970000
06/10/1992;15900000;16620000;15750000;16620000
06/11/1992;16910000;16950000;16290000;16290000
06/12/1992;15370000;15480000;14710000;14950000
06/15/1992;16110000;16110000;14720000;14760000
06/16/1992;15120000;15230000;14820000;15220000
06/17/1992;15760000;18080000;15740000;18080000
06/18/1992;18230000;18530000;17640000;18200000
06/19/1992;17430000;17530000;16280000;16310000
06/22/1992;14660000;17790000;14640000;16660000
06/23/1992;14270000;15290000;14170000;14530000
06/24/1992;14260000;14750000;14120000;14400000
06/25/1992;13930000;15000000;13850000;14400000
06/26/1992;14130000;15000000;14130000;14670000
06/29/1992;13940000;14410000;13210000;13210000
06/30/1992;13660000;14310000;13190000;13350000
07/01/1992;13430000;13570000;12980000;13340000
07/02/1992;12690000;14830000;12680000;13880000
07/06/1992;14270000;15430000;14270000;14870000
07/07/1992;14030000;15860000;14030000;15830000
07/08/1992;14170000;16360000;14170000;15530000
07/09/1992;14340000;15410000;14050000;14600000
07/10/1992;13930000;14120000;13560000;13700000
07/13/1992;12470000;14570000;12470000;14010000
07/14/1992;14260000;14390000;13290000;13500000
07/15/1992;12410000;13080000;12310000;12520000
07/16/1992;12130000;12880000;11780000;12270000
07/17/1992;13150000;13480000;12400000;12600000
07/20/1992;13540000;13540000;12620000;12660000
07/21/1992;12200000;12810000;12170000;12600000
07/22/1992;11360000;14010000;11360000;13570000
07/23/1992;13330000;13900000;13240000;13330000
07/24/1992;12250000;14160000;12250000;13370000
07/27/1992;13340000;14950000;13340000;13900000
07/28/1992;11500000;14000000;11500000;13050000
